"","human.footprint.Age","human.footprint.Material"
"3233",1798,"Charcoal"
"3234",1798,"Charcoal"
"3235",1800,""
"3236",1800,""
"3237",1800,"Nutshell"
"3238",1800,"Charcoal"
"3239",1800,"Charcoal"
"3240",1800,"Charcoal"
"3241",1800,"charcoal"
"3242",1800,"charcoal"
"3243",1800,"charcoal"
"3244",1800,"Charcoal"
"3245",1800,"charcoal"
"3246",1800,"Charcoal"
"3247",1800,"Charcoal"
"3248",1800,"Charcoal"
"3249",1800,"Charcoal"
"3250",1800,"Charcoal"
"3251",1800,"Charcoal"
"3252",1801,"Charcoal"
"3253",1802,"Charcoal"
"3254",1802,"Charcoal"
"3255",1803,"Charcoal"
"3256",1803,"Charcoal"
"3257",1804,"Charcoal"
"3258",1805,"charcoal"
"3259",1805,"Charcoal"
"3260",1805,"Charcoal"
"3261",1806,"Charcoal"
"3262",1806,"Charcoal"
"3263",1806,"cereal"
"3264",1807,"Charcoal"
"3265",1807,"Charcoal"
"3266",1807,"Charcoal"
"3267",1807,"Charcoal"
"3268",1808,"Charcoal"
"3269",1808,"Charcoal"
"3270",1809,"Charcoal"
"3271",1810,"Charcoal"
"3272",1810,"Hazel nutshell"
"3273",1810,"Charcoal"
"3274",1810,"charcoal"
"3275",1810,"charcoal"
"3276",1810,"Carboniferous soil"
"3277",1810,"Charcoal"
"3278",1810,"Charcoal"
"3279",1810,"Charcoal"
"3280",1810,"Charcoal"
"3281",1810,"Charcoal"
"3282",1810,"Charcoal"
"3283",1810,"Charcoal"
"3284",1810,"Charcoal"
"3285",1811,"Charcoal"
"3286",1813,"Charcoal"
"3287",1813,"Birchbark"
"3288",1813,"Charcoal"
"3289",1813,"Charcoal"
"3290",1814,"Charcoal"
"3291",1815,"bone"
"3292",1815,"charcoal"
"3293",1815,"Charcoal"
"3294",1815,"Burned  bone"
"3295",1815,"Charcoal"
"3296",1815,"Cereal"
"3297",1816,"Charcoal"
"3298",1816,"Charcoal"
"3299",1816,"Charcoal"
"3300",1817,"Charcoal"
"3301",1817,"Charcoal"
"3302",1818,"Charcoal"
"3303",1819,"Charcoal"
"3304",1819,"Charcoal"
"3305",1820,"charcoal"
"3306",1820,"charcoal"
"3307",1820,"Charcoal"
"3308",1820,"Charcoal"
"3309",1820,"Charcoal"
"3310",1820,"Charcoal"
"3311",1820,"Charcoal"
"3312",1822,"Charcoal"
"3313",1823,"Charcoal"
"3314",1824,"Charcoal"
"3315",1824,"Charcoal"
"3316",1825,"charcoal"
"3317",1825,"charcoal"
"3318",1825,"Charcoal"
"3319",1825,"Charcoal"
"3320",1825,"Charcoal"
"3321",1825,"Burned  bone"
"3322",1825,"Cereal"
"3323",1825,"Charcoal"
"3324",1826,"Charcoal"
"3325",1827,"Charcoal"
"3326",1829,"Charcoal"
"3327",1830,"Charcoal"
"3328",1830,""
"3329",1830,"Charcoal"
"3330",1830,"Charcoal"
"3331",1830,"Charcoal"
"3332",1830,"charcoal"
"3333",1830,"charcoal"
"3334",1830,"Charcoal"
"3335",1830,"Charcoal"
"3336",1830,"Charcoal"
"3337",1830,"Charcoal"
"3338",1830,"Charcoal"
"3339",1830,"Charcoal"
"3340",1830,"Charcoal"
"3341",1830,"Charcoal"
"3342",1831,"Charcoal"
"3343",1831,"Charcoal"
"3344",1832,"Charcoal"
"3345",1832,"Charcoal"
"3346",1833,"Charcoal"
"3347",1834,"Charcoal"
"3348",1834,"Charcoal"
"3349",1835,"Charcoal"
"3350",1835,"Charcoal"
"3351",1835,"Charcoal"
"3352",1835,"Charcoal"
"3353",1837,"Charcoal"
"3354",1837,"Charcoal"
"3355",1837,"Charcoal"
"3356",1837,"Charcoal"
"3357",1838,"Charcoal"
"3358",1838,"Charcoal"
"3359",1839,"Charcoal"
"3360",1840,"Charcoal"
"3361",1840,"Charcoal"
"3362",1840,"Charcoal"
"3363",1840,"charcoal"
"3364",1840,"bone"
"3365",1840,"macrofossil"
"3366",1840,"Charcoal"
"3367",1840,"Charcoal"
"3368",1840,"Charcoal"
"3369",1840,"Charcoal"
"3370",1840,"Charcoal"
"3371",1841,"Charcoal"
"3372",1841,"Charcoal"
"3373",1841,"Cereal"
"3374",1841,"Charcoal"
"3375",1841,"Burned bone"
"3376",1842,"Charcoal"
"3377",1843,"Charcoal"
"3378",1844,"Charcoal"
"3379",1844,"Charcoal"
"3380",1844,"Charcoal"
"3381",1845,"Charcoal"
"3382",1845,"Charcoal"
"3383",1845,"Charcoal"
"3384",1845,"Charcoal"
"3385",1846,"Charcoal"
"3386",1847,"Charcoal"
"3387",1848,"Charcoal"
"3388",1849,"Charcoal"
"3389",1849,"Charcoal"
"3390",1850,"Charcoal"
"3391",1850,"charcoal"
"3392",1850,"charcoal"
"3393",1850,"charcoal"
"3394",1850,"wood"
"3395",1850,"Burned bone"
"3396",1850,"Charcoal"
"3397",1850,"charcoal"
"3398",1850,"Charcoal"
"3399",1850,"Charcoal"
"3400",1850,"Charcoal"
"3401",1851,"Charcoal"
"3402",1852,"Charcoal"
"3403",1852,"Charcoal"
"3404",1854,"Charcoal"
"3405",1854,"Charcoal"
"3406",1855,"Charcoal"
"3407",1855,"Cereal"
"3408",1856,"Charcoal"
"3409",1856,"Charcoal"
"3410",1858,"Charcoal"
"3411",1859,"Charcoal"
"3412",1859,"Food crust"
"3413",1860,"Charcoal"
"3414",1860,"Charcoal"
"3415",1860,"Charcoal"
"3416",1860,"charcoal"
"3417",1860,"Charcoal"
"3418",1860,"charcoal"
"3419",1860,"Charcoal"
"3420",1860,"Charcoal"
"3421",1860,"charcoal"
"3422",1860,"Charcoal"
"3423",1860,"Charcoal"
"3424",1860,"bone"
"3425",1864,"Charcoal"
"3426",1865,"Charcoal"
"3427",1865,"Charcoal"
"3428",1865,"charcoal"
"3429",1865,"charcoal"
"3430",1865,"Charcoal"
"3431",1865,"Charcoal"
"3432",1865,"Charcoal"
"3433",1866,"Charcoal"
"3434",1866,"Charcoal"
"3435",1866,"Charcoal"
"3436",1867,"Charcoal"
"3437",1867,"Charcoal"
"3438",1868,"Charcoal"
"3439",1868,"Charcoal"
"3440",1869,"Charcoal"
"3441",1870,"Charcoal"
"3442",1870,"Charcoal"
"3443",1870,"-"
"3444",1870,"charcoal"
"3445",1870,"charcoal"
"3446",1870,"macrofossil"
"3447",1870,"Charcoal"
"3448",1870,"Charcoal"
"3449",1870,"Charcoal"
"3450",1870,"Charcoal"
"3451",1870,"Charcoal"
"3452",1870,"Cereal"
"3453",1871,"cereal"
"3454",1872,"Charcoal"
"3455",1872,"Charcoal"
"3456",1873,"Charcoal"
"3457",1874,"Cereal"
"3458",1875,"charcoal"
"3459",1875,"Charcoal"
"3460",1875,"Charcoal"
"3461",1875,"Charcoal"
"3462",1875,"Charcoal"
"3463",1875,"Charcoal"
"3464",1875,"Charcoal"
"3465",1875,"Charcoal"
"3466",1876,"Charcoal"
"3467",1878,"Charcoal"
"3468",1879,"Charcoal"
"3469",1879,"Charcoal"
"3470",1880,"Charcoal"
"3471",1880,"charcoal"
"3472",1880,"charcoal"
"3473",1880,"charcoal"
"3474",1880,"charcoal"
"3475",1880,"macrofossil"
"3476",1880,"macrofossil"
"3477",1880,"Charcoal"
"3478",1880,"Charcoal"
"3479",1880,"Charcoal"
"3480",1880,"Charcoal"
"3481",1880,"Charcoal"
"3482",1880,"Charcoal"
"3483",1881,"Charcoal"
"3484",1882,"Charcoal"
"3485",1883,"Charcoal"
"3486",1883,"Charcoal"
"3487",1885,"Charcoal"
"3488",1885,"Charcoal"
"3489",1885,"charcoal"
"3490",1885,"Charcoal"
"3491",1885,"Charcoal"
"3492",1885,"Cereal"
"3493",1886,"Charcoal"
"3494",1886,"Charcoal"
"3495",1888,"Charcoal"
"3496",1889,"Charcoal"
"3497",1890,"Charcoal"
"3498",1890,"Charcoal"
"3499",1890,"Charcoal"
"3500",1890,"Charcoal"
"3501",1890,"charcoal"
"3502",1890,"charcoal"
"3503",1890,"charcoal"
"3504",1890,"charcoal"
"3505",1890,"Charcoal"
"3506",1890,"Charcoal"
"3507",1890,"Charcoal"
"3508",1890,"Charcoal"
"3509",1890,"Charcoal"
"3510",1890,"Charcoal"
"3511",1890,"Charcoal"
"3512",1890,"Charcoal"
"3513",1890,"charcoal"
"3514",1891,"Charcoal"
"3515",1892,"Wood"
"3516",1893,"Charcoal"
"3517",1893,"Charcoal"
"3518",1894,"Charcoal"
"3519",1895,"Charcoal"
"3520",1895,"Charcoal"
"3521",1895,"plant macrofossils"
"3522",1895,"Charcoal"
"3523",1897,"Charcoal"
"3524",1900,""
"3525",1900,"Charcoal"
"3526",1900,"Charcoal"
"3527",1900,"charcoal"
"3528",1900,"charcoal"
"3529",1900,"charcoal"
"3530",1900,"Charcoal"
"3531",1900,"charcoal"
"3532",1900,"Charcoal"
"3533",1900,"Nutshell"
"3534",1900,"Charcoal"
"3535",1900,"Charcoal"
"3536",1900,"Charcoal"
"3537",1900,"Charcoal"
"3538",1900,"Charcoal"
"3539",1900,"Charcoal"
"3540",1900,"Charcoal"
"3541",1900,"Charcoal"
"3542",1900,"Cereal"
"3543",1900,"Cereal"
"3544",1900,"Cereal"
"3545",1900,"Charcoal"
"3546",1900,"Charcoal"
"3547",1900,"Cereal"
"3548",1901,"Charcoal"
"3549",1902,"Charcoal"
"3550",1904,"Charcoal"
"3551",1905,"charcoal"
"3552",1905,"Charcoal"
"3553",1905,"Charcoal"
"3554",1905,"Charcoal"
"3555",1905,"Charcoal"
"3556",1905,"Charcoal"
"3557",1906,"Birch bark tar"
"3558",1906,"Charcoal"
"3559",1907,"Charcoal"
"3560",1907,"Charcoal"
"3561",1907,"Charcoal"
"3562",1908,"Charcoal"
"3563",1910,"Charcoal"
"3564",1910,"Charcoal"
"3565",1910,"Charcoal"
"3566",1910,"charcoal"
"3567",1910,"charcoal"
"3568",1910,"charcoal"
"3569",1910,"charcoal"
"3570",1910,"charred crust"
"3571",1910,"charred crust"
"3572",1910,"Charcoal"
"3573",1910,"Charcoal"
"3574",1910,"Charcoal"
"3575",1910,"Charcoal"
"3576",1911,"Charcoal"
"3577",1914,"Cereal"
"3578",1915,"charcoal"
"3579",1915,"macrofossil"
"3580",1915,"charcoal"
"3581",1915,"Charcoal"
"3582",1916,"Charcoal"
"3583",1917,"Charcoal"
"3584",1918,"Charcoal"
"3585",1919,"Charcoal"
"3586",1919,"Charcoal"
"3587",1920,"Charcoal"
"3588",1920,"charcoal"
"3589",1920,"charred crust"
"3590",1920,"charcoal"
"3591",1920,"Charcoal"
"3592",1920,"Charcoal"
"3593",1920,"Charcoal"
"3594",1920,"Charcoal"
"3595",1920,"Charcoal"
"3596",1920,"Charcoal"
"3597",1923,"Charcoal"
"3598",1923,"Charcoal"
"3599",1924,"Charcoal"
"3600",1925,"charred crust"
"3601",1925,"Charcoal"
"3602",1925,"Charcoal"
"3603",1925,"Charcoal"
"3604",1925,"Charcoal"
"3605",1925,"Charcoal"
"3606",1925,"Charcoal"
"3607",1925,"Charcoal"
"3608",1925,"bone"
"3609",1925,"Charcoal"
"3610",1927,"Charcoal"
"3611",1927,"Charcoal"
"3612",1930,"Charcoal"
"3613",1930,"Charcoal"
"3614",1930,"Charcoal"
"3615",1930,"bone"
"3616",1930,"charcoal"
"3617",1930,"charcoal"
"3618",1930,"Burned bone"
"3619",1930,"Charcoal"
"3620",1930,"Charcoal"
"3621",1930,"Charcoal"
"3622",1930,"Charcoal"
"3623",1930,"Charcoal"
"3624",1930,"Charcoal"
"3625",1930,"Charcoal"
"3626",1931,"Charcoal"
"3627",1931,"Charcoal"
"3628",1931,"Charcoal"
"3629",1932,"Charcoal"
"3630",1934,"Charcoal"
"3631",1934,"Charcoal"
"3632",1935,"bone"
"3633",1935,"Charcoal"
"3634",1935,"Charcoal"
"3635",1935,"Charcoal"
"3636",1935,"Charcoal"
"3637",1935,"Charcoal"
"3638",1940,"charcoal"
"3639",1940,"bone"
"3640",1940,"charcoal"
"3641",1940,"charred crust"
"3642",1940,"Charcoal"
"3643",1940,"Wood"
"3644",1940,"charcoal"
"3645",1940,"Charcoal"
"3646",1940,"Charcoal"
"3647",1940,"Charcoal"
"3648",1940,"Charcoal"
"3649",1940,"Charcoal"
"3650",1940,"Charcoal"
"3651",1941,"Charcoal"
"3652",1941,"Charcoal"
"3653",1942,"Charcoal"
"3654",1943,"Charcoal"
"3655",1943,"Charcoal"
"3656",1943,"Charcoal"
"3657",1945,"Charcoal"
"3658",1945,"Charcoal"
"3659",1945,"Charcoal"
"3660",1945,"Charcoal"
"3661",1945,"Charcoal"
"3662",1945,"charcoal"
"3663",1946,"Charcoal"
"3664",1947,"Charcoal"
"3665",1948,"Charcoal"
"3666",1948,"Charcoal"
"3667",1948,"Charcoal"
"3668",1948,"Charcoal"
"3669",1950,"Charcoal"
"3670",1950,""
"3671",1950,""
"3672",1950,"Charcoal"
"3673",1950,"charcoal"
"3674",1950,"charcoal"
"3675",1950,"charcoal"
"3676",1950,"charcoal"
"3677",1950,"Charcoal"
"3678",1950,"Charcoal"
"3679",1950,"Charcoal"
"3680",1950,"Charcoal"
"3681",1950,"Charcoal"
"3682",1950,"Burned bone"
"3683",1950,"Charcoal"
"3684",1950,"Charcoal"
"3685",1950,"Charcoal"
"3686",1950,"Cereal"
"3687",1952,"Charcoal"
"3688",1954,"Charcoal"
"3689",1955,"Charcoal"
"3690",1955,"Charcoal"
"3691",1956,"Charcoal"
"3692",1956,"Cereal"
"3693",1960,"Charcoal"
"3694",1960,"Charcoal"
"3695",1960,"charcoal"
"3696",1960,"charcoal"
"3697",1960,"Charcoal"
"3698",1960,"Charcoal"
"3699",1961,"Charcoal"
"3700",1962,"Charcoal"
"3701",1963,"Charcoal"
"3702",1964,"Charcoal"
"3703",1964,"Charcoal"
"3704",1965,"Charcoal"
"3705",1965,"charcoal"
"3706",1965,"Charcoal"
"3707",1965,"Charcoal"
"3708",1965,"Charcoal"
"3709",1965,"Charcoal"
"3710",1965,"Charcoal"
"3711",1965,"Charcoal"
"3712",1966,"Charcoal"
"3713",1966,"Charcoal"
"3714",1967,"Charcoal"
"3715",1967,"Charcoal"
"3716",1970,"Charcoal"
"3717",1970,"charcoal"
"3718",1970,"charcoal"
"3719",1970,"charcoal"
"3720",1970,"Bone"
"3721",1970,"Charcoal"
"3722",1970,"Charcoal"
"3723",1970,"Charcoal"
"3724",1971,"Charcoal"
"3725",1974,"Charcoal"
"3726",1975,"Charcoal"
"3727",1975,"Charcoal"
"3728",1975,"Charcoal"
"3729",1977,"Charcoal"
"3730",1977,"Charcoal"
"3731",1977,"Birchbark"
"3732",1977,"Iron"
"3733",1977,"Charcoal"
"3734",1977,"Charcoal"
"3735",1978,"Charcoal"
"3736",1979,"Charcoal"
"3737",1980,"Charcoal"
"3738",1980,"Charcoal"
"3739",1980,"resin"
"3740",1980,"Charcoal"
"3741",1980,"charcoal"
"3742",1980,"charcoal"
"3743",1980,"Bone"
"3744",1980,"Charcoal"
"3745",1980,"Charcoal"
"3746",1980,"Charcoal"
"3747",1980,"Charcoal"
"3748",1982,"Charcoal"
"3749",1983,"Charcoal"
"3750",1983,"Charcoal"
"3751",1984,"Charcoal"
"3752",1984,"Charcoal"
"3753",1985,"Charcoal"
"3754",1985,""
"3755",1985,"Charcoal"
"3756",1985,"Charcoal"
"3757",1985,"Charcoal"
"3758",1985,"Charcoal"
"3759",1985,"Charcoal"
"3760",1985,"Charcoal"
"3761",1986,"Charcoal"
"3762",1989,"Charcoal"
"3763",1989,"Charcoal"
"3764",1990,"Charcoal"
"3765",1990,"Charcoal"
"3766",1990,"Charcoal"
"3767",1990,"Charcoal"
"3768",1990,"charcoal"
"3769",1990,"charred crust"
"3770",1990,"bone"
"3771",1990,"Charcoal"
"3772",1990,"Charcoal"
"3773",1990,"Charcoal"
"3774",1990,"Charcoal"
"3775",1990,"Charcoal"
"3776",1991,"Charcoal"
"3777",1991,"Charcoal"
"3778",1992,"Birchbark"
"3779",1995,"Charcoal"
"3780",1995,"Cereal"
"3781",1995,"bone"
"3782",1996,"Charcoal"
"3783",1996,"Charcoal"
"3784",1996,"Charcoal"
"3785",1996,"Charcoal"
"3786",1997,"Charcoal"
"3787",2000,"Charcoal"
"3788",2000,"charcoal"
"3789",2000,"Charcoal"
"3790",2000,"charcoal"
"3791",2000,"charcoal"
"3792",2000,"Charcoal"
"3793",2000,"charcoal"
"3794",2000,"Charcoal"
"3795",2000,"Charcoal"
"3796",2000,"Charcoal"
"3797",2000,"Charcoal"
"3798",2001,"Charcoal"
"3799",2002,"Charcoal"
"3800",2003,"Charcoal"
"3801",2003,"Charcoal"
"3802",2003,"Charcoal"
"3803",2005,"macrofossil"
"3804",2005,"Charcoal"
"3805",2005,"Charcoal"
"3806",2006,"Charcoal"
"3807",2008,"Charcoal"
"3808",2009,"Charcoal"
"3809",2010,"Charcoal"
"3810",2010,"charcoal"
"3811",2010,"Charcoal"
"3812",2010,"Charcoal"
"3813",2010,"Never"
"3814",2011,"Charcoal"
"3815",2012,"Charcoal"
"3816",2013,"Charcoal"
"3817",2014,"Charcoal"
"3818",2015,"Wood"
"3819",2015,"Cereal"
"3820",2015,"Charcoal"
"3821",2015,"charcoal"
"3822",2015,"collagen bone"
"3823",2019,"Charcoal"
"3824",2019,"Charcoal"
"3825",2019,"Charcoal"
"3826",2020,"macrofossil"
"3827",2020,"charcoal"
"3828",2020,"charred crust"
"3829",2020,"charcoal"
"3830",2020,"Peat"
"3831",2020,"Charcoal"
"3832",2020,"Charcoal"
"3833",2020,"bone"
"3834",2020,"Bone"
"3835",2020,"Charcoal"
"3836",2020,"Cereal"
"3837",2024,"Charcoal"
"3838",2024,"Charcoal"
"3839",2025,"resin"
"3840",2025,"Charcoal"
"3841",2025,"Charcoal"
"3842",2025,""
"3843",2026,"unknown"
"3844",2026,"Charcoal"
"3845",2030,"charcoal"
"3846",2030,"charcoal"
"3847",2030,"Charcoal"
"3848",2030,"Charcoal"
"3849",2030,"Charcoal"
"3850",2030,"bone"
"3851",2031,"Charcoal"
"3852",2031,"Charcoal"
"3853",2032,"Charcoal"
"3854",2032,"Charcoal"
"3855",2034,"Charcoal"
"3856",2035,"Charcoal"
"3857",2036,"Charcoal"
"3858",2038,"Charcoal"
"3859",2040,"Charcoal"
"3860",2040,"Charcoal"
"3861",2040,"charcoal"
"3862",2040,"wood (runner)"
"3863",2040,"charred crust"
"3864",2040,"Wood"
"3865",2040,"Charcoal"
"3866",2040,"Charcoal"
"3867",2040,"Charcoal"
"3868",2040,"Charcoal"
"3869",2040,"Charcoal"
"3870",2040,"Charcoal"
"3871",2040,"Charcoal"
"3872",2040,"Charcoal"
"3873",2041,"Charcoal"
"3874",2042,"Charcoal"
"3875",2043,"Charcoal"
"3876",2045,"bone"
"3877",2045,"Charcoal"
"3878",2045,"Wood"
"3879",2045,"charcoal"
"3880",2045,"Charcoal"
"3881",2047,"Charcoal"
"3882",2048,"Charcoal"
"3883",2048,"Charcoal"
"3884",2049,"Charcoal"
"3885",2050,"charcoal"
"3886",2050,"charcoal"
"3887",2050,"Charcoal"
"3888",2050,"Charcoal"
"3889",2050,"Charcoal"
"3890",2050,"Cereal"
"3891",2050,"Charcoal"
"3892",2050,"Charcoal"
"3893",2050,"Charcoal"
"3894",2050,"Charcoal"
"3895",2050,"charcoal"
"3896",2050,"Charcoal"
"3897",2052,"Charcoal"
"3898",2052,"Charcoal"
"3899",2053,"Charcoal"
"3900",2054,"Charcoal"
"3901",2055,"bone"
"3902",2055,"Charcoal"
"3903",2055,"Charcoal"
"3904",2057,"Charcoal"
"3905",2059,"Charcoal"
"3906",2059,"Charcoal"
"3907",2059,"Charcoal"
"3908",2060,"Charcoal"
"3909",2060,"macrofossil"
"3910",2060,"charcoal"
"3911",2060,"charcoal"
"3912",2060,"Charcoal"
"3913",2060,"Charcoal"
"3914",2060,"Wood"
"3915",2060,"Charcoal"
"3916",2060,"Charcoal"
"3917",2060,"Charcoal"
"3918",2060,"Charcoal"
"3919",2062,"Charcoal"
"3920",2062,"Charcoal"
"3921",2062,"Charcoal"
"3922",2062,"Charcoal"
"3923",2063,"Nutshell"
"3924",2063,"Cremated bone (human)"
"3925",2064,"Charcoal"
"3926",2064,"Charcoal"
"3927",2064,"Charcoal"
"3928",2064,"Charcoal"
"3929",2065,"Charcoal"
"3930",2065,"Charcoal"
"3931",2065,"Charcoal"
"3932",2065,"Charcoal"
"3933",2065,"Charcoal"
"3934",2065,"Charcoal"
"3935",2066,"Charcoal"
"3936",2067,"Charcoal"
"3937",2067,"Charcoal"
"3938",2067,"Charcoal"
"3939",2067,"Charcoal"
"3940",2068,"Wood"
"3941",2068,"Charcoal"
"3942",2068,"Charcoal"
"3943",2069,"Charcoal"
"3944",2070,"Charcoal"
"3945",2070,"macrofossil"
"3946",2070,"charcoal"
"3947",2070,"charcoal"
"3948",2070,"Charcoal"
"3949",2070,"Charcoal"
"3950",2070,"charcoal"
"3951",2070,"charcoal"
"3952",2070,"charcoal"
"3953",2070,"charcoal"
"3954",2070,"resin"
"3955",2070,"Charcoal"
"3956",2070,"grain"
"3957",2070,"Charcoal"
"3958",2070,"Charcoal"
"3959",2070,"Cereal"
"3960",2070,"Charcoal"
"3961",2072,"Charcoal"
"3962",2072,"Charcoal"
"3963",2072,"Charcoal"
"3964",2073,"Charcoal"
"3965",2075,"charred crust"
"3966",2075,"Charcoal"
"3967",2075,"Charcoal"
"3968",2075,"Charcoal"
"3969",2075,"Charcoal"
"3970",2075,"Charcoal"
"3971",2075,"Charcoal"
"3972",2075,"Charcoal"
"3973",2076,"Charcoal"
"3974",2078,"Cereal"
"3975",2080,"Charcoal"
"3976",2080,"charcoal"
"3977",2080,"charcoal"
"3978",2080,"charred crust"
"3979",2080,"charcoal"
"3980",2080,"Charcoal"
"3981",2080,"Wood"
"3982",2080,"Charcoal"
"3983",2080,"Peat"
"3984",2080,"Charcoal"
"3985",2080,"Charcoal"
"3986",2080,"Charcoal"
"3987",2080,"Charcoal"
"3988",2080,"Cerealia"
"3989",2080,"Charcoal"
"3990",2080,"Charcoal"
"3991",2081,"Charcoal"
"3992",2081,"Charcoal"
"3993",2081,"Charcoal"
"3994",2081,"Charcoal"
"3995",2082,"Charcoal"
"3996",2083,"Charcoal"
"3997",2083,"Tooth"
"3998",2084,"Charcoal"
"3999",2085,"Wood"
"4000",2085,"Charcoal"
"4001",2086,"Charcoal"
"4002",2087,"Charcoal"
"4003",2088,"Charcoal"
"4004",2088,"Cereal"
"4005",2088,"Charcoal"
"4006",2089,"Charcoal"
"4007",2089,"Charcoal"
"4008",2090,"macrofossil"
"4009",2090,"Charcoal"
"4010",2090,"Charcoal"
"4011",2090,"charcoal"
"4012",2090,"charcoal"
"4013",2090,"charcoal"
"4014",2090,"charcoal"
"4015",2090,"charcoal"
"4016",2090,"charcoal"
"4017",2090,"Cereal"
"4018",2090,"Wood"
"4019",2090,"Wood"
"4020",2090,"Charcoal"
"4021",2090,"Cereal"
"4022",2090,"Charcoal"
"4023",2090,"Charcoal"
"4024",2090,"Charcoal"
"4025",2090,"Charcoal"
"4026",2091,"Charcoal"
"4027",2091,"Charcoal"
"4028",2091,"Charcoal"
"4029",2092,"Charcoal"
"4030",2092,"Charcoal"
"4031",2093,"Charcoal"
"4032",2094,"Charcoal"
"4033",2094,"Charcoal"
"4034",2095,"charcoal"
"4035",2095,"macrofossil"
"4036",2095,"grain"
"4037",2095,"Tooth"
"4038",2095,"Charcoal"
"4039",2095,"Charcoal"
"4040",2096,"Cereal"
"4041",2096,"Charcoal"
"4042",2097,"Cereal"
"4043",2097,"Charcoal"
"4044",2098,"Charcoal"
"4045",2098,"Charcoal"
"4046",2098,"Charcoal"
"4047",2098,"Charcoal"
"4048",2099,"Charcoal"
"4049",2099,"Charcoal"
"4050",2099,"Charcoal"
"4051",2099,"Charcoal"
"4052",2099,"Charcoal"
"4053",2100,"charcoal"
"4054",2100,"Charcoal"
"4055",2100,"Charcoal"
"4056",2100,"Wood"
"4057",2100,"charcoal"
"4058",2100,"charcoal"
"4059",2100,"Charcoal"
"4060",2100,"Charcoal"
"4061",2100,"Charcoal"
"4062",2100,"Cereal"
"4063",2100,"Charcoal"
"4064",2104,"Charcoal"
"4065",2104,"Charcoal"
"4066",2105,"Charcoal"
"4067",2105,"charcoal"
"4068",2105,"Wood"
"4069",2105,"Charcoal"
"4070",2105,"collagen bone"
"4071",2105,"Charcoal"
"4072",2105,"Charcoal"
"4073",2105,"Charcoal"
"4074",2105,"Charcoal"
"4075",2105,"Charcoal"
"4076",2105,"Burned  bone"
"4077",2106,"Charcoal"
"4078",2107,"Birch bark tar"
"4079",2108,"Charcoal"
"4080",2108,"Charcoal"
"4081",2110,"Charcoal"
"4082",2110,"charcoal"
"4083",2110,"Charcoal"
"4084",2110,"Charcoal"
"4085",2110,"Charcoal"
"4086",2110,"Charcoal"
"4087",2110,"charcoal"
"4088",2110,"charcoal"
"4089",2110,"charcoal"
"4090",2110,"charcoal"
"4091",2110,"charcoal"
"4092",2110,"macrofossil"
"4093",2110,"charcoal"
"4094",2110,"macrofossil"
"4095",2110,"Burned bone"
"4096",2110,"Charcoal"
"4097",2110,"charcoal"
"4098",2110,"Charcoal"
"4099",2110,"Charcoal"
"4100",2110,"Charcoal"
"4101",2110,"Cereal"
"4102",2110,"Charcoal"
"4103",2110,"Charcoal"
"4104",2110,"Charcoal"
"4105",2111,"Charcoal"
"4106",2111,"Charcoal"
"4107",2113,"Charcoal"
"4108",2114,"Charcoal"
"4109",2114,"Charcoal"
"4110",2115,"Cereal"
"4111",2115,"Charcoal"
"4112",2115,"Charcoal"
"4113",2117,"Charcoal"
"4114",2118,"Charcoal"
"4115",2118,"Charcoal"
"4116",2118,"Charcoal"
"4117",2118,"Charcoal"
"4118",2118,"Charcoal"
"4119",2119,"Charcoal"
"4120",2120,"Charcoal"
"4121",2120,"grain"
"4122",2120,"charcoal"
"4123",2120,"Charcoal"
"4124",2120,"Wood"
"4125",2120,"Charcoal"
"4126",2120,"Charcoal"
"4127",2120,"Charcoal"
"4128",2120,"charcoal"
"4129",2120,"Charcoal"
"4130",2120,"Charcoal"
"4131",2120,"Cereal"
"4132",2120,"Charcoal"
"4133",2120,"Charcoal"
"4134",2120,"Charcoal"
"4135",2120,"Charcoal"
"4136",2122,"Charcoal"
"4137",2123,"Charcoal"
"4138",2123,"unknown"
"4139",2123,"Charcoal"
"4140",2123,"Charcoal"
"4141",2124,"Charcoal"
"4142",2125,"Wood"
"4143",2125,"Wood"
"4144",2125,"bone"
"4145",2125,"Cereal"
"4146",2125,"Charcoal"
"4147",2125,"Charcoal"
"4148",2126,"Charcoal"
"4149",2127,"Charcoal"
"4150",2128,"Charcoal"
"4151",2128,"Charcoal"
"4152",2129,"Charcoal"
"4153",2130,"Charcoal"
"4154",2130,"peat"
"4155",2130,"charcoal"
"4156",2130,"charcoal"
"4157",2130,"Charcoal"
"4158",2130,"Charcoal"
"4159",2130,"bone"
"4160",2130,"Charcoal"
"4161",2130,"Charcoal"
"4162",2130,"Charcoal"
"4163",2130,"Charcoal"
"4164",2130,"Charcoal"
"4165",2130,"Charcoal"
"4166",2130,"Charcoal"
"4167",2130,"Ceramics"
"4168",2131,"Charcoal"
"4169",2131,"Charcoal"
"4170",2131,"Charcoal"
"4171",2132,"Charcoal"
"4172",2132,"Charcoal"
"4173",2133,"Charcoal"
"4174",2133,"Charcoal"
"4175",2134,"Charcoal"
"4176",2135,"Charcoal"
"4177",2135,"Wood"
"4178",2135,"Charcoal"
"4179",2135,"Charcoal"
"4180",2136,"Charcoal"
"4181",2136,"Charcoal"
"4182",2137,"Charcoal"
"4183",2137,"Charcoal"
"4184",2138,"Charcoal"
"4185",2138,"Charcoal"
