"yearsBP","conMW","decMW","wetwMW","wetmMW","pasMW","araMW","heaMW","SPD","clim","conMWs","decMWs","wetwMWs","wetmMWs","pasMWs","araMWs","heaMWs"
1900,0.798897813133099,0.638311973431271,0.171616252833061,0.262361951419104,0.191508975281368,0.0015600624024961,0.144670416068689,0.0505661310716932,3.24304438275,0.926887834285932,0.781384175889966,0.245416320207795,0.260225495009774,0.293491882458194,0.00585779757349815,0.196380899442655
1800,1.1599159071821,0.720440116321804,0.390286213635466,0.246797184227426,0.348833068673165,0.00470141317452451,0.390036877273935,0.0611991509428612,4.26779531765,0.917748796448591,0.786992550167344,0.248412331963645,0.253792245099225,0.270171021977266,0.00574828302538496,0.214387960177578
1700,0.730456687872671,0.627944429067163,0.159540646731852,0.249996041265301,0.281266132415969,0.00576391772129188,0.16745813901209,0.0723681829940085,4.40002695038,0.938113289983665,0.795279464964898,0.252807973797528,0.25911547880507,0.315049600544567,0.00614465865238741,0.219883164648966
1600,1.03122755000175,0.759624398430844,0.291611457546349,0.325801476673489,0.259767616848897,0.00787141782070902,0.295381106404716,0.0933822623042284,4.81953307797,0.98245961875661,0.734660731319147,0.246866498040507,0.259115210576515,0.270516874632433,0.00631661404619484,0.239423078570289
1500,0.853806316788679,0.793857784932601,0.193557559195878,0.216650205366631,0.292500119088815,0.012029167050254,0.248367198872074,0.10234578418003,4.28938721159,0.89385929247163,0.78087903340528,0.241322425988521,0.24489259857861,0.276133867968856,0.00638955692496098,0.231108765377383
1400,0.5606876877635,0.291126202317538,0.115462876473707,0.223247751045585,0.202236752417258,0.00120336943441637,0.107071268082098,0.0970067596929624,2.92117426842,0.90369300568982,0.696219087608143,0.23009175071665,0.254079786240526,0.247368435753036,0.00636515292943785,0.230681485076456
1300,1.3268518037066,0.951242635593213,0.36708868338835,0.25988790017212,0.574709518092414,0.0116260873624993,0.449156721030932,0.110726587587756,3.67027722326,0.924544850184173,0.683221077156348,0.225452244667227,0.248704061405601,0.388473135254836,0.00672573677655133,0.254705090986927
1200,0.847015499665703,0.591609233601295,0.144234155011842,0.255386272460019,0.404886911098141,0.00642165907987692,0.199677908110031,0.0911375877785089,3.90453876898,0.913607408264263,0.676549257180637,0.222390946323225,0.255016097828709,0.489798214595277,0.00639713675575851,0.250227454356821
1100,0.581674619348856,0.483182737804187,0.263364246456107,0.223766541233962,0.429298182826965,0.00582288480889144,0.172059703258124,0.090060779149446,3.06857790289,0.886454509041232,0.642655345963835,0.216741504105177,0.250191671555567,0.417092546962553,0.00692998955655793,0.2536511152555
1000,1.23551254376533,0.973377913282006,0.255007415478058,0.302753297223444,0.535919735786001,0.00990191299457992,0.33000630167445,0.121070011082707,3.5163751313,0.895904088614136,0.692002986565955,0.229031475361613,0.257186185680069,0.482608959306483,0.00758005203406485,0.246147293305564
900,0.820451867758222,0.535175181255631,0.141199088307991,0.288804257317061,0.323729450357574,0.0115531237452612,0.231425815508763,0.126297764298784,3.4530861801,0.90715348609983,0.659938812683782,0.234178717728469,0.262037212686539,0.429824593071787,0.00830370278706102,0.254143252867649
800,0.738540549829858,0.525987825358895,0.266500572569755,0.229186462268223,0.272044766321496,0.00358265773360113,0.224525434965687,0.195451628115961,3.15760216563,0.870567611078343,0.621671675601824,0.21406109556475,0.249960335885881,0.297887108339535,0.00776760777617253,0.24528629393777
700,0.893220510168172,0.715069965209044,0.489266168285242,0.227303412981206,0.294507033233191,0.000908265213442325,0.205602958072304,0.311908912293685,2.62082707275,0.87549438525078,0.68223507030061,0.28306749821943,0.251291986837703,0.283275899777343,0.00637749504657107,0.239940763837799
